"","ELEC_DATE","ELEC_TYPE","CITY","DISTRICT","ELEC_POP","ELEC_VOTER","ELEC_RESIGN","ELEC_TURNOUT","ELEC_REASON","ELEC_REASON_RE","ELEC_REASON_DES","ELEC_PARTY","ELEC_ELECTED","ELEC_GENDER","ELEC_SHARE","ELEC_NUMBER","RIVAL_PARTY","RIVAL_NAME","RIVAL_GENDER","RIVAL_SHARE","ELEC_COMPETE","ELEC_COMPETE1","ELEC_COMPETE2","ELEC_COMPETE3","ELEC_CANDINUM","ELEC_EFFECNUM","PRE_POP","PRE_VOTER","PRE_RESIGN","PRE_TURNOUT","PRE_PARTY","PRE_ELECTED","PRE_SHARE","PRE_RIVAL_SHARE","PRE_COMPETE","PRE_CANDINUM","POST_POP","POST_VOTER","POST_RESIGN","POST_TURNOUT","POST_PARTY","POST_ELECTED","POST_SHARE","POST_RIVAL_SHARE","POST_COMPETE","POST_CANDINUM","GENERAL_DATE","GENERAL_DIFF","GENERAL_TENURE","PRESIDENT_DATE","PRESIDENT_DIFF","LOCAL_DATE","LOCAL_DIFF","NATL_DATE","NATL_DIFF","PRESIDENT_TENURE","PRESIDENT_POSITIVE","PRESIDENT_NEGATIVE","REGIONALISM","RULINGPARTY","RULINGAPPROVAL","PRE_ELEC_CANDI_DIFF","POST_ELEC_CANDI_DIFF","PRE_ELEC_SHIFT","POST_ELEC_SHIFT","PRE_ELEC_COMPETE_DIFF","POST_ELEC_COMPETE_DIFF","PRE_ELEC_SHIFT2","PRESIDENT","ELEC_RULING","ELEC_OPPOSITION","PREVOTE","METROPOL","CPI_grth","CPI_grthyearly","CPI_yearly"
"110",2014-07-30,"국회의원","경기도","김포시",252605,90386,162219,35.7815561845569,"사직",1,"인천시장출마(https://www.yna.co.kr/view/AKR20140331139000065)","새누리당","홍철호","남",53.45,1,"새정치민주연합","김두관","남",43.1,80.6361085126286,10.35,0.10719834282755,0.89280165717245,5,2,201960,109657,92303,54.3,"새누리당","유정복",56.48,41.45,73.3888101983003,4,NA,NA,0,NA,"더불어민주당(김포시갑)/새누리당(김포시을)",NA,NA,NA,NA,NA,2016-04-13,623,1,2017-05-09,1014,2018-06-13,1414,2016-04-13,623,2,50,39,"OTHERS",1,42.1,-1,-5,1,NA,7.24729831432833,80.6361085126286,1,"박근혜",0,0,1,2,1.6,1.3,99.3
"111",2014-07-30,"국회의원","충청남도","서산시태안군",184944,61100,123844,33.0370274245177,"당선무효",3,"선거법위반(https://www.yna.co.kr/view/AKR20140610161400004)","새누리당","김제식","남",49.66,1,"새정치민주연합","조한기","남",37.76,76.0370519532823,11.9,0.136124456646076,0.863875543353924,3,3,177638,93088,84550,52.4,"자유선진당","성완종",42.55,29.12,68.4371327849589,3,190036,107012,83024,56.31,"새누리당","성일종",39.05,37.29,95.4929577464789,3,2016-04-13,623,1,2017-05-09,1014,2018-06-13,1414,2016-04-13,623,2,50,39,"CH",1,42.1,0,0,0,1,7.59991916832344,-19.4559057931966,3,"박근혜",0,0,1,3,1.6,1.3,99.3
"112",2014-07-30,"국회의원","충청북도","충주시",169252,55989,113263,33.08025902205,"사직",1,"충북지사출마(https://www.mk.co.kr/news/politics/view/2014/03/479911/)","새누리당","이종배","남",64.08,1,"새정치민주연합","한창희","남",29.6,46.1922596754057,34.48,0.368061485909479,0.631938514090521,3,3,165481,81831,83650,49.45,"새누리당","윤진식",69.27,30.72,44.3482026851451,2,171049,91439,79610,53.46,"새누리당","이종배",61,36.99,60.6393442622951,2,2016-04-13,623,1,2017-05-09,1014,2018-06-13,1414,2016-04-13,623,2,50,39,"CH",1,42.1,-1,-1,1,1,1.84405699026066,-14.4470845868893,1,"박근혜",0,0,1,2,1.6,1.3,99.3
"113",2014-07-30,"국회의원","전라남도","담양군함평군영광군장성군",158358,50021,108337,31.5872895591003,"사직",1,"전남지사출마(https://www.yna.co.kr/view/AKR20140312144801054)","새정치민주연합","이개호","남",81.29,1,"새누리당","이중효","남",18.7,23.0040595399188,62.59,0.625962596259626,0.374037403740374,2,2,156272,82618,73654,52.87,"민주통합당","이낙연",77.32,12.89,16.6709777547853,3,157678,98625,59053,62.55,"더불어민주당","이개호",49.84,45.52,91.3322632423756,4,2016-04-13,623,1,2017-05-09,1014,2018-06-13,1414,2016-04-13,623,2,50,39,"HONAM",0,42.1,1,2,1,0,6.3330817851335,-68.3282037024568,4,"박근혜",0,1,1,3,1.6,1.3,99.3
"114",2014-07-30,"국회의원","전라남도","나주시화순군",130346,45145,85201,34.6347413806331,"당선무효",3,"선거법위반(https://www.chosun.com/site/data/html_dir/2014/06/12/2014061201499.html)","새정치민주연합","신정훈","남",62.42,1,"새누리당","김종우","남",22.2,35.5655238705543,40.22,0.475301347199244,0.524698652800756,3,3,128755,75633,53122,58.74,"민주통합당","배기운",52.73,43.88,83.216385359378,4,138385,90142,48243,65.14,"국민의당","손금주",51.1,44.22,86.5362035225049,3,2016-04-13,623,1,2017-05-09,1014,2018-06-13,1414,2016-04-13,623,2,50,39,"HONAM",0,42.1,1,0,1,1,-47.6508614888237,-50.9706796519506,4,"박근혜",0,1,1,3,1.6,1.3,99.3
"115",2014-07-30,"국회의원","전라남도","순천시곡성군",242298,123522,118776,50.9793725082337,"피선거권상실",3,"화약류단속법위반(https://www.yna.co.kr/view/AKR20140612124251004)","새누리당","이정현","남",49.43,2,"새정치민주연합","서갑원","남",40.32,81.5698968237912,9.11,0.10150417827298,0.89849582172702,5,4,232783,141430,91353,60.76,"통합진보당","김선동",56.4,40.61,72.0035460992908,3,NA,NA,0,NA,"새누리당(순천시)/국민의당(광양시곡성군구례군)",NA,NA,NA,NA,NA,2016-04-13,623,1,2017-05-09,1014,2018-06-13,1414,2016-04-13,623,2,50,39,"HONAM",1,42.1,-2,-5,1,NA,9.56635072450044,81.5698968237912,3,"박근혜",0,1,1,3,1.6,1.3,99.3
"116",2015-04-29,"국회의원","서울시","관악구을",210381,77571,132810,36.8716756741341,"의원직상실",3,"정당해산(https://www.hankookilbo.com/News/Read/201412191340157297)","새누리당","오신환","남",43.89,1,"새정치민주연합","정태호","남",34.2,77.9220779220779,9.69,0.124087591240876,0.875912408759124,6,3,211859,113913,97946,53.77,"통합진보당","이상규",38.2,33.2,86.9109947643979,3,211095,124178,86917,58.83,"새누리당","오신환",37.1,36.4,98.1132075471698,5,2016-04-13,350,0,2017-05-09,741,2018-06-13,1141,2016-04-13,350,2,34,56,"OTHERS",1,33.6,-3,-1,1,1,-8.98891684231998,-20.1911296250919,3,"박근혜",0,0,1,1,0.4,0.7,100
"117",2015-04-29,"국회의원","인천시","서구강화군을",169442,61892,107550,36.5269531757179,"당선무효",3,"선거법위반(https://www.yna.co.kr/view/AKR20150312128451004)","새누리당","안상수","남",54.11,2,"새정치민주연합","신동근","남",42.86,79.209018665681,11.25,0.116015262452305,0.883984737547695,3,3,154994,86239,68755,55.64,"새누리당","안덕수",51.49,41.15,79.918430763255,4,NA,NA,0,NA,"더불어민주당(서구을)/무소속(중구동구강화군옹진군)",NA,NA,NA,NA,NA,2016-04-13,350,0,2017-05-09,741,2018-06-13,1141,2016-04-13,350,2,34,56,"OTHERS",1,33.6,1,-3,1,NA,-0.709412097573988,79.209018665681,1,"박근혜",0,0,1,1,0.4,0.7,100
"118",2015-04-29,"국회의원","광주시","서구을",123074,50529,72545,41.0557875749549,"의원직상실",3,"정당해산(https://www.hankookilbo.com/News/Read/201412191340157297)","무소속","천정배","남",52.37,5,"새정치민주연합","조영택","남",29.8,56.9028069505442,22.57,0.274674455397347,0.725325544602653,4,4,121395,72271,49124,59.53,"통합진보당","오병윤",52.4,39.7,75.763358778626,5,186131,101056,85075,54.29,"국민의당","천정배",54.5,31.5,57.7981651376147,6,2016-04-13,350,0,2017-05-09,741,2018-06-13,1141,2016-04-13,350,2,34,56,"HONAM",0,33.6,1,2,1,1,-18.8605518280818,-0.895358187070471,4,"박근혜",0,1,1,1,0.4,0.7,100
"119",2015-04-29,"국회의원","경기도","성남시중원구",209799,66137,143662,31.5239824784675,"의원직상실",3,"정당해산(https://www.hankookilbo.com/News/Read/201412191340157297)","새누리당","신상진","남",55.9,3,"새정치민주연합","정환석","남",35.63,63.7388193202147,20.27,0.221457445646236,0.778542554353764,3,3,206897,100304,106593,48.48,"통합진보당","김미희",46.77,46.11,98.5888389993586,7,210248,115794,94454,55.07,"새누리당","신상진",43.41,38.89,89.5876526146049,3,2016-04-13,350,0,2017-05-09,741,2018-06-13,1141,2016-04-13,350,2,34,56,"OTHERS",1,33.6,4,0,1,1,-34.8500196791439,-25.8488332943903,3,"박근혜",0,0,1,2,0.4,0.7,100
"120",2017-04-12,"국회의원","경상북도","상주시군위군의성군청송군",87605,45304,42301,51.7139432680783,"당선무효",3,"선거법위반(https://www.yna.co.kr/view/AKR20170209071400004)","자유한국당","김재원","남",47.53,3,"무소속","성윤환","남",28.73,60.4460340837366,18.8,0.24652504589562,0.75347495410438,6,4,182629,113521,69108,62.16,"새누리당","김종태",77.65,22.35,28.783000643915,2,NA,NA,0,NA,"미래통합당(상주시문경시)/미래통합당(군위군의성군청송군영덕군)",NA,NA,NA,NA,NA,2020-04-15,1099,3,2017-05-09,27,2018-06-13,427,2017-05-09,27,0,12,80,"TK",1,12.5,-4,-6,1,1,31.6630334398216,60.4460340837366,1,"문재인",0,1,1,3,2,1.9,102.9
"121",2018-06-13,"국회의원","서울시","노원구병",152393,93904,58489,61.6196281981456,"사직",1,"대통령출마(http://www.todaykorea.co.kr/news/articleView.html?idxno=243848)","더불어민주당","김성환","남",56.43,1,"바른미래당","이준석","남",27.23,48.254474570264,29.2,0.34903179536218,0.65096820463782,5,3,159717,103711,56006,64.93,"국민의당","안철수",52.3,31.3,59.8470363288719,6,151435,105415,46020,69.61,"더불어민주당","김성환",53.15,44.36,83.4619002822201,5,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"OTHERS",1,52,1,0,1,1,-11.5925617586079,-35.2074257119561,3,"문재인",0,0,1,1,1.5,1.5,104.5
"122",2018-06-13,"국회의원","서울시","송파구을",175448,110392,65056,62.9200674843828,"당선무효",3,"선거법위반(https://www.ytn.co.kr/_ln/0103_201712052254427112)","더불어민주당","최재성","남",54.41,4,"자유한국당","배현진","여",29.64,54.4752802793604,24.77,0.294705532421178,0.705294467578822,4,3,166803,97970,68833,58.73,"더불어민주당","최명길",44,39.54,89.8636363636364,4,199967,143935,56032,71.98,"미래통합당","배현진",50.46,46.04,91.2405866032501,5,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"OTHERS",1,52,0,1,0,1,-35.3883560842759,-36.7653063238897,3,"문재인",0,0,1,1,1.5,1.5,104.5
"123",2018-06-13,"국회의원","부산시","해운대구을",155910,90285,65625,57.9084086973254,"사직",2,"엘시티게이트(https://www.yna.co.kr/view/AKR20180515159000004)","더불어민주당","윤준호","남",50.15,1,"자유한국당","김대식","남",35.01,69.8105682951146,15.14,0.177782996712071,0.822217003287929,6,5,160777,83721,77056,52.07,"새누리당","배덕광",49.7,36.6,73.6418511066398,3,154630,103215,51415,66.75,"미래통합당","김미애",52.87,45.9,86.8167202572347,3,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"PK",1,52,-3,-3,1,1,-3.83128281152518,-17.0061519621201,1,"문재인",0,1,1,1,1.5,1.5,104.5
"124",2018-06-13,"국회의원","인천시","남동구갑",213738,116581,97157,54.5438808260581,"사직",1,"인천시장출마(https://www.yna.co.kr/view/AKR20180503109300065)","더불어민주당","맹성규","남",61.62,1,"자유한국당","윤형모","남",25.92,42.064264849075,35.7,0.407813570938999,0.592186429061001,4,4,210708,113569,97139,53.9,"더불어민주당","박남춘",50.6,33.2,65.6126482213439,4,219206,135352,83854,61.75,"더불어민주당","맹성규",54.38,44.44,81.721221037146,3,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"OTHERS",1,52,0,-1,0,1,-23.5483833722689,-39.656956188071,3,"문재인",0,0,1,1,1.5,1.5,104.5
"125",2018-06-13,"국회의원","광주시","서구갑",125970,74404,51566,59.0648567119155,"당선무효",3,"선거법위반(https://imnews.imbc.com/replay/2018/nwdesk/article/4522653_30181.html)","더불어민주당","송갑석","남",83.46,1,"민주평화당","김명진","남",16.53,19.8058950395399,66.93,0.669366936693669,0.330633063306331,2,2,118421,72654,45767,61.35,"국민의당","송기석",56.2,35.3,62.8113879003559,5,131513,85304,46209,64.86,"더불어민주당","송갑석",82.18,10.05,12.2292528595765,5,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"HONAM",1,52,3,3,1,1,-43.005492860816,7.57664217996336,3,"문재인",1,0,1,1,1.5,1.5,104.5
"126",2018-06-13,"국회의원","울산시","북구",158879,104110,54769,65.5278545308065,"당선무효",3,"선거법위반(https://www.chosun.com/site/data/html_dir/2017/12/22/2017122201623.html)","더불어민주당","이상현","남",48.47,1,"자유한국당","박대동","남",29.21,60.2640808747679,19.26,0.24794026776519,0.752059732234809,6,4,145738,91762,53976,62.96,"무소속","윤종오",61.49,38.51,62.6280696048138,2,173616,118334,55282,68.16,"더불어민주당","이상헌",46.34,40.89,88.2391022874407,7,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"PK",1,52,-4,1,1,1,-2.36398873004589,-27.9750214126728,3,"문재인",0,1,1,1,1.5,1.5,104.5
"127",2018-06-13,"국회의원","충청북도","제천시단양군",141155,89317,51838,63.2758315327123,"당선무효",3,"선거법위반(https://www.chosun.com/site/data/html_dir/2018/05/11/2018051101144.html)","더불어민주당","이후삼","남",47.74,1,"자유한국당","엄태영","남",44.88,94.0092165898618,2.86,0.0308788598574822,0.969121140142518,3,3,139237,79461,59776,57.07,"새누리당","권석창",58.19,32.91,56.5561092971301,3,142331,95826,46505,67.33,"미래통합당","엄태영",54.1,44.6,82.4399260628466,3,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"CH",1,52,0,0,0,1,37.4531072927317,11.5692905270152,1,"문재인",0,0,1,3,1.5,1.5,104.5
"128",2018-06-13,"국회의원","충청남도","천안시갑",165582,80518,85064,48.6272662487468,"당선무효",3,"선거법위반(https://www.chosun.com/site/data/html_dir/2018/02/13/2018021301024.html)","더불어민주당","이규희","남",57.78,1,"자유한국당","길환영","남",32.85,56.8535825545171,24.93,0.275074478649454,0.724925521350546,4,4,168194,81872,86322,48.68,"새누리당","박찬우",45.46,34.62,76.15486141663,4,168135,81872,86263,48.69,"더불어민주당","문진석",49.34,47.92,97.1220105391163,4,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"CH",1,52,0,0,0,1,-19.3012788621129,-40.2684279845992,1,"문재인",0,0,1,2,1.5,1.5,104.5
"129",2018-06-13,"국회의원","충청남도","천안시병",138885,76612,62273,55.1621845411672,"사직",1,"충남지사후보확정후사퇴(https://news.kbs.co.kr/news/view.do?ncd=3644353)","더불어민주당","윤일규","남",62.18,1,"자유한국당","이창수","남",28.39,45.6577677709875,33.79,0.373081594346914,0.626918405653086,4,3,138233,77955,60278,56.39,"더불어민주당","양승조",49.67,30.18,60.761022750151,3,147013,91005,56008,61.9,"더불어민주당","이정문",48.01,41.04,85.4821912101645,4,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"CH",1,52,-1,0,1,1,-15.1032549791635,-39.8244234391771,3,"문재인",0,0,1,2,1.5,1.5,104.5
"130",2018-06-13,"국회의원","전라남도","영암군무안군신안군",150916,107739,43177,71.3900447931299,"당선무효",3,"선거법위반(https://imnews.imbc.com/replay/2018/nwdesk/article/4522653_30181.html)","더불어민주당","서삼석","남",67.97,1,"민주평화당","이윤석","남",32.03,47.1237310578196,35.94,0.3594,0.6406,2,2,151969,99925,52044,65.75,"국민의당","박준영",41.72,38.49,92.2579098753595,5,150986,99297,51689,65.77,"더불어민주당","서삼석",76.96,19.41,25.220893970894,4,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"HONAM",1,52,3,2,1,0,-45.1341788175399,21.9028370869257,3,"문재인",1,0,1,3,1.5,1.5,104.5
"131",2018-06-13,"국회의원","경상북도","김천시",119444,83553,35891,69.9516091222665,"사직",1,"인천시장후보확정후사퇴(https://news.kbs.co.kr/news/view.do?ncd=3644353)","자유한국당","송언석","남",50.32,1,"무소속","최대원","남",49.68,98.7281399046105,0.640000000000001,0.00640000000000001,0.9936,2,2,117499,68689,48810,58.46,"새누리당","이철우",64.26,35.74,55.6178026766262,2,120702,81909,38793,67.86,"미래통합당","송언석",74.52,21,28.1803542673108,5,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"TK",0,52,0,3,0,1,43.1103372279843,70.5477856372997,2,"문재인",0,1,1,2,1.5,1.5,104.5
"132",2018-06-13,"국회의원","경상남도","김해시을",191073,118088,72985,61.8025571378478,"사직",1,"경남지사후보확정후사퇴(https://news.kbs.co.kr/news/view.do?ncd=3644353)","더불어민주당","김정호","남",63.01,1,"자유한국당","서종길","남",27.56,43.7390890334867,35.45,0.391409959147621,0.608590040852379,4,3,185900,114233,71667,61.45,"더불어민주당","김경수",62.38,34.4,55.1458800897724,3,223167,145744,77423,65.31,"더불어민주당","김정호",49.67,41.61,83.772901147574,5,2020-04-15,672,1,2022-03-09,1365,2018-06-13,0,2018-06-13,0,3,68,23,"PK",1,52,-1,1,1,1,-11.4067910562856,-40.0338121140872,3,"문재인",0,1,1,2,1.5,1.5,104.5
"133",2019-04-03,"국회의원","경상남도","창원시성산구",183934,94113,89821,51.1667228462383,"사망",1,"https://imnews.imbc.com/replay/2018/nwdesk/article/4712937_30181.html","정의당","여영국","남",45.75,1,"자유한국당","강기윤","남",45.21,98.8196721311475,0.539999999999999,0.00593667546174141,0.994063324538259,6,4,184105,121774,62331,66.14,"정의당","노회찬",51.5,40.21,78.0776699029126,3,182830,131968,50862,72.18,"미래통합당","강기윤",47.3,34.89,73.7632135306554,6,2020-04-15,378,1,2022-03-09,1071,2022-06-01,1155,2020-04-15,378,2,46,44,"PK",0,37.2,-3,0,1,1,20.7420022282349,25.0564586004921,4,"문재인",0,1,1,2,0.6,0.4,104.9
"134",2019-04-03,"국회의원","경상남도","통영시고성군",155741,79711,76030,51.1817697330825,"피선거권상실",3,"정치자금법위반(https://www.yna.co.kr/view/MYH20181227006700038)","자유한국당","정점식","남",59.47,1,"더불어민주당","양문석","남",35.99,60.5179081890029,23.48,0.245966897129688,0.754033102870312,3,3,159810,58360,101450,36.52,"새누리당","이군현",0,0,0,1,155648,105084,50564,67.51,"미래통합당","정점식",58.34,38.92,66.7123757284882,4,2020-04-15,378,1,2022-03-09,1071,2022-06-01,1155,2020-04-15,378,2,46,44,"PK",0,37.2,-2,1,1,1,60.5179081890029,-6.1944675394853,2,"문재인",0,1,1,2,0.6,0.4,104.9
"135",2022-03-09,"국회의원","서울시","종로구",129514,98967,30547,76.4141328350603,"사직",1,"민주당 대선경선 패배 이후 사직(https://m.khan.co.kr/politics/assembly/article/202109152047025)","국민의힘","최재형","남",52.09,1,"무소속","김영종","남",28.41,54.5402188519869,23.68,0.29416149068323,0.70583850931677,11,3,134516,95239,39277,70.8,"더불어민주당","이낙연",58.38,39.97,68.4652278177458,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,763,2,2022-03-09,0,2022-06-01,84,2022-03-09,0,0,51,44,"OTHERS",1,39.2,1,-11,1,1,-13.9250089657589,54.5402188519869,2,"문재인",0,1,1,1,0.8,NA,NA
"136",2022-03-09,"국회의원","서울시","서초구갑",148291,117847,30444,79.4700959599706,"사직",2,"부친 투기 정황으로 인하여 시작(https://www.hani.co.kr/arti/politics/assembly/1011490.html)","국민의힘","조온희","여",72.72,1,"더불어민주당","이정근","남",24.48,33.6633663366337,48.24,0.496296296296296,0.503703703703704,5,2,162807,117502,45305,72.17,"미래통합당","윤희숙",62.6,36.9,58.9456869009585,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,763,2,2022-03-09,0,2022-06-01,84,2022-03-09,0,0,51,44,"OTHERS",1,39.2,-2,-5,1,1,-25.2823205643248,33.6633663366337,2,"문재인",0,1,1,1,0.8,NA,NA
"137",2022-03-09,"국회의원","대구시","중구남구",195472,148606,46866,76.0241876074323,"사직",2,"화천대유 비리로 인한 자진사퇴 (https://www.hani.co.kr/arti/politics/politics_general/1018920.html)","무소속","임병헌","남",22.39,1,"국민의당","권영현","남",21.56,96.2929879410451,0.830000000000002,0.0188850967007964,0.981114903299204,6,6,201074,129936,71138,64.62,"미래통합당","곽상도",67.49,31.01,45.947547784857,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,763,2,2022-03-09,0,2022-06-01,84,2022-03-09,0,0,51,44,"TK",0,39.2,-3,-6,1,1,50.3454401561881,96.2929879410451,2,"문재인",0,1,1,1,0.8,NA,NA
"138",2022-03-09,"국회의원","경기도","안성시",162399,116898,45501,71.9819703323296,"당선무효",3,"더불어민주당 이규민 의원의 선거법 위반 혐의로 인한 당선무효(https://www.hani.co.kr/arti/society/society_general/1013340.html)","국민의힘","김학용","남",54.18,4,"무소속","이기영","남",25.66,47.3606496862311,28.52,0.357214428857715,0.642785571142285,3,3,155021,98475,56546,63.52,"더불어민주당","이규민",51.44,47.13,91.6213063763608,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,763,2,2022-03-09,0,2022-06-01,84,2022-03-09,0,0,51,44,"OTHERS",1,39.2,0,-3,0,1,-44.2606566901297,47.3606496862311,2,"문재인",0,1,1,2,0.8,NA,NA
"139",2022-03-09,"국회의원","충청북도","청주시상당구",162901,121806,41095,74.7730216511869,"당선무효",3,"정정순 의원의 회계부정 혐의로 당선무효(https://www.yna.co.kr/view/AKR20210831048200064)","국민의힘","정우택","남",56.92,5,"무소속","김시진","남",32.81,57.6423049894589,24.11,0.26869497381032,0.73130502618968,4,3,151173,98093,53080,64.89,"더불어민주당","정정순",47.09,43.97,93.3743894669781,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,763,2,2022-03-09,0,2022-06-01,84,2022-03-09,0,0,51,44,"CH",1,39.2,1,-4,1,1,-35.7320844775192,57.6423049894589,2,"문재인",0,1,1,2,0.8,NA,NA
"140",2022-06-01,"국회의원","대구시","수성구을",145721,65533,80188,44.9715552322589,"사직",1,"홍준표, 의원직 사퇴…""26년 만에 여의도 정치 떠나니 만감 교차"", http://daily.hankooki.com/news/articleView.html?idxno=817247","국민의힘","이인선","여",79.78,1,"더불어민주당","김용락","남",20.21,25.3321634494861,59.57,0.595759575957596,0.404240424042404,2,2,149960,105066,44894,70.06,"무소속","홍준표",38.51,35.77,92.8849649441703,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,679,1,2027-03-03,1736,2022-06-01,0,2022-06-01,0,4,54.1,37.7,"TK",1,49.8,2,-2,1,1,-67.5528014946843,25.3321634494861,3,"윤석열",1,0,1,1,0.2,NA,NA
"141",2022-06-01,"국회의원","인천시","계양을",137090,82434,54656,60.1313006054417,"사직",1,"송영길 사퇴 인천 계양을 보선…'이재명 등판론' 고개, https://www.yna.co.kr/view/AKR20220501047400065","더불어민주당","이재명","남",55.24,1,"국민의힘","윤형선","남",44.75,81.0101375814627,10.49,0.104910491049105,0.895089508950895,2,2,142502,89298,53204,62.66,"더불어민주당","송영길",58.67,38.74,66.0303391852736,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,679,1,2027-03-03,1736,2022-06-01,0,2022-06-01,0,4,54.1,37.7,"OTHERS",1,49.8,2,-2,1,1,14.9797983961891,81.0101375814627,2,"윤석열",0,0,1,1,0.2,NA,NA
"142",2022-06-01,"국회의원","경기도","성남시분당구갑",213963,136516,77447,63.8035548202259,"사직",1,"김은혜 의원이 국민의힘 후보로 경기도지사에 출마하게 되어 보궐선거가 실시, https://m8.hankookilbo.com/News/Read/A2022052717470001203","국민의힘","안철수","남",62.5,2,"더불어민주당","김병관","남",37.49,59.984,25.01,0.25012501250125,0.74987498749875,2,2,208104,157419,50685,75.64,"미래통합당","김은혜",50.06,49.34,98.5617259288853,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,679,1,2027-03-03,1736,2022-06-01,0,2022-06-01,0,4,54.1,37.7,"OTHERS",1,49.8,0,-2,0,1,-38.5777259288853,59.984,3,"윤석열",0,0,1,2,0.2,NA,NA
"143",2022-06-01,"국회의원","강원도","원주시갑",158304,80817,77487,51.0517738023044,"사직",1,"민주당, 강원지사에 이광재 전략공천…12년만에 재출마, https://www.yna.co.kr/view/MYH20220422024000038","국민의힘","박정하","남",57.79,1,"더불어민주당","원창묵","남",42.2,73.0230143623464,15.59,0.155915591559156,0.844084408440844,2,2,152303,94018,58285,61.73,"더불어민주당","이광재",48.56,41.13,84.6993410214168,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,679,1,2027-03-03,1736,2022-06-01,0,2022-06-01,0,4,54.1,37.7,"OTHERS",1,49.8,1,-2,1,1,-11.6763266590704,73.0230143623464,1,"윤석열",0,0,1,2,0.2,NA,NA
"144",2022-06-01,"국회의원","충청남도","보령시서천군",131968,81758,50210,61.9528976721629,"사직",1,"김태흠 의원이 제8회 전국동시지방선거 충청남도지사에 출마, https://www.donga.com/news/Society/article/all/20220419/112962432/1","국민의힘","장동혁","남",51.01,1,"더불어민주당","나소열","남",48.98,96.0203881591845,2.03,0.0203020302030203,0.97969796979698,2,2,135257,92673,42584,68.52,"미래통합당","김태흠",50.86,49.13,96.5985057019269,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,679,1,2027-03-03,1736,2022-06-01,0,2022-06-01,0,4,54.1,37.7,"CH",1,49.8,0,-2,0,1,-0.578117542742405,96.0203881591845,3,"윤석열",0,0,1,3,0.2,NA,NA
"145",2022-06-01,"국회의원","경상남도","창원시의창구",219449,113016,106433,51.4998929136155,"사직",1,"현역 의원인 박완수 의원이 경상남도지사에 출마하며 보궐선거 실시, http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002829058","국민의힘","김영선","여",62.74,5,"더불어민주당","김지수","여",37.25,59.3720114759324,25.49,0.254925492549255,0.745074507450745,2,2,221849,152046,69803,68.54,"미래통합당","박완수",59.04,36.7,62.1612466124661,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,679,1,2027-03-03,1736,2022-06-01,0,2022-06-01,0,4,54.1,37.7,"PK",1,49.8,0,-2,0,1,-2.7892351365337,59.3720114759324,3,"윤석열",1,0,1,3,0.2,NA,NA
"146",2022-06-01,"국회의원","제주시","제주을",194534,107782,86752,55.4052247936093,"사직",1,"현역 오영훈 의원이 8회 지선 제주특별자치도지사에 출마하면서 의원직을 사퇴, 보궐선거, https://www.jejunews.com/news/articleView.html?idxno=2192140","더불어민주당","김한규","남",49.41,1,"국민의힘","부상일","남",45.14,91.358024691358,4.27,0.0451612903225806,0.954838709677419,3,3,191862,122883,68979,64.05,"더불어민주당","오영훈",55.35,41.06,74.1824751580849,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-10,679,1,2027-03-03,1736,2022-06-01,0,2022-06-01,0,4,54.1,37.7,"OTHERS",0,49.8,-1,-3,1,1,17.1755495332731,91.358024691358,2,"윤석열",0,0,1,2,0.2,NA,NA
